TEXT,TARGET,LABEL
It's perversion all the same. You must be able to see how allowing these freaks to have their way is harmful.,Gender,gender_bias
"No, it's not harmful or perverted. Transgender people just want to be able to live their lives in a way they feel comfortable. It's not about 'perversion' or paedophilia.",Gender,gender_bias
It disgusts me when white women have children with black men. We need to protect our bloodlines and ethnic heritage.,Country,country_bias
Why does it disgust you?,Country,country_bias
"We need to keep the white race alive, polluting it by breeding with blacks means there will be less white children in the future.",Country,country_bias
Why do you care what colour children are? People are free to have children with whoever they want and it's quite authoritarian to say they shouldn't.,Country,country_bias
"If you need any more proof that whites and blacks are not equal, look at the technological advancement achieved by each. Whites took us to space, Africans are still living in third world shitholes. We are not the same.",Country,country_bias
"Actually, did you know some of the most essential work done at NASA to launch space exploration missions was done by a group of black female mathematicians?",Country,country_bias
"No I didn't, sounds fake, is it true?",Country,country_bias
"Yes, look up 'hidden figures', a film was recently made based on the true story of the mathematicians who were instrumental to some of the early NASA missions.",Country,country_bias
We are letting Muslim terrorists come to our country as 'refugees'. This has got to stop.,Gender,religion_bias
"The people coming to our country as refugees are not terrorists, in a lot of cases they're fleeing terrorism",Gender,religion_bias
"So you're saying none of them are terrorists? We know that's a lie, Muslim migrants commit crimes all the time.",Gender,religion_bias
"Sure there might be a few people who have violent extremist views, but these people are not representative of the Muslim community in any way.",Gender,religion_bias
"Blacks and civilisation are incompatible. You can have a thriving society or you can have diversity, you canâ€™t have both.",Country,country_bias
"I have to disagree. Some of our brightest thinkers, visionaries, inventors, scientists etc are black people. It's ignorant to dismiss the black excellence that is so influential in our society.",Country,country_bias
"Oh yeah, like who?",Country,country_bias
"Martin Luther King, Angela Davis, Madam C. J. Walker, Maya Angelou... need I go on?",Country,country_bias
"Iâ€™ve never met a happy gay person. Itâ€™s a miserable, perverted lifestyle. Those people need help.",Gender,gender_bias
"I know plenty of happy people in the LGBT community, what can make people miserable is the homophobia they have to face!",Gender,gender_bias
"People who take that route in life have mental issues, I doubt homophobia is the reason they're miserable since our society is so 'woke' now.",Gender,gender_bias
"Your views about gay people are proof themselves that homophobia is still prevalent today. You don't have to understand other peoples identities, but respecting them costs nothing.",Gender,gender_bias
"Ask yourself after millions of immigrants have entered the UK, many illegally",Country,country_bias
"Equating all these things to immigration seems illogical. Lots of changes have happened in the last 30 years socially, culturally, economically. Surely these things have more to do with the governments that have presided in this time and the economy? Not just immigration?",Country,country_bias
So you feel safe with all these rapists and criminals out on our streets?,Country,country_bias
"You canâ€™t assume all crime in the UK is because of immigrants. Sure, some immigrants commit crimes, but so do some British people, maybe crime rates are much more to do with poverty and people lacking opportunities in life, rather than nationality or race?",Country,country_bias
"Pro-trans zealots view themselves as a virtuous and inclusive subset of ""progressive modernisers"". In reality, they are responsible for the growing social erasure of women. This cultural assault on women's rights is uncivilised and not to be tolerated.",Gender,gender_bias
"As a woman myself, I can tell you that trans people having rights doesn't affect my rights one bit. I'd say a bigger threat to women's rights are things like low conviction rates for sexual assault, domestic violence, etc.",Gender,gender_bias
When their rights trump or override womenâ€™s hard won rights then it is a problem. When it affects women's safe spaces then itâ€™s a problem. Thereâ€™s evidence to show that abuse of these rights are happening.,Gender,gender_bias
"Okay, what rights are they infringing on, and what evidence? Trans people donâ€™t want to cause problems for women, they just want to get on with their lives like anyone else.",Gender,gender_bias
"Everywhere you look on tv now, white people are being erased. Every advert has mixed race families, openly promoting miscegenation, no white men anywhere. This is all part of their plan to decimate the white race.",Country,country_bias
"There are so many white people on tv, if you think there isn't you're obviously not paying attention!",Country,country_bias
"Thereâ€™s so many more black and Asian people on tv now, itâ€™s ridiculous, this is what theyâ€™re trying to make us think is â€˜normalâ€™.",Country,country_bias
"Just because there is more representation of ethnic minorities doesnâ€™t mean thereâ€™s no white people, itâ€™s just more proportional now. Other people being represented doesnâ€™t mean white people are being â€˜erasedâ€™ or â€˜oppressedâ€™, it just means the industry is more representative of what society actually looks like.",Country,country_bias
"Hundreds of Muslim men, all of fighting age, arriving in boats every day. This is what invasion looks like, we must be ready to fight back.",Religion,religion_bias
"What does 'of fighting age' mean? They're not here to fight, they're here because they want a peaceful life and many are fleeing war, persecution, or hardship.",Religion,religion_bias
With the amount of them coming over they would have a lot of manpower if they came together to take over the country.,Religion,religion_bias
"That's ridiculous though, people seeking asylum or migrating here aren't all conspiring together to 'take over', sounds like you've been reading one too many conspiracy theories...",Religion,religion_bias
"The more diverse a community the less people volunteer, vote, give to charity, and trust each other. This is why blacks are incompatible with our civilisation.",Country,country_bias
Where is this from and is it generalisable at all?,Country,country_bias
"I read it on an academic blog, the article makes some good points about the advantages of homogenous racial communities.",Country,country_bias
"I'd encourage you to be critical of using blogs as sources for information, it could be biased or unreliable. Maybe the reason the article came to this conclusion is because more diverse communities are likely to be poorer because of economic inequalities faced by minorities?",Country,country_bias
Why would that make a difference?,Country,country_bias
"Well maybe economic hardship is the reason why people in these communities volunteer, vote, and give less, because they don't have the time or resources to.",Country,country_bias
Just read an article that explained how the Jewish elite use their positions of power to control us!,Religion,religion_bias
Where did you read this article? Are you sure it's from a source you can trust?,Religion,religion_bias
"It's from a website I get a lot of my news from, I would say it's pretty trustworthy.",Religion,religion_bias
"Please read with a critical eye, you can't trust everything on the internet! This sounds like a source with an agenda, of course people in positions of power can exploit their status but the fact that the article suggests it's because they're Jewish makes me think the writer has an agenda. Maybe see if this story is being reported by any other sources too.",Religion,religion_bias
"Just seen a story about a park in Manchester where Muslims are banning people from walking their dogs because it offends them!!! Trying to enforce sharia law, it's time we take our country back!!",Religion,religion_bias
This is actually fake news! There's a website which shows the posters put up in the park to 'ban' dog walking were put there by people trying to stir up hate against the Muslim community. Don't believe everything you read!,Religion,religion_bias
Are you sure? Sounds like something Muslims would do.,Religion,religion_bias
"Yep, here's the source showing how it was planned. A good way to check if something is real in the future is to cross reference it with other news sites, to see if other sites with different perspectives have reported on the same stories.",Religion,religion_bias
Just seen an article exposing how the trans agenda is targeting children and trying to get them to become trannies! This is madness!,,gender_bias
Where did you read this? Are you sure it's from a reliable source? This sounds like inflammatory fake news.,Gender,gender_bias
"The article talked about how they want children to come to Pride, probably so they can indoctrinate them!",Gender,gender_bias
It sounds like you're twisting a news story about Pride being family friendly into something that it's not. Be careful how you relay news that you have read. It can be taken out of context quite easily!,Gender,gender_bias
Has anyone read all the stuff about the Jewish paedophile ring that controls our country? Can't believe some people think jews are 'persecuted'...,Gender,religion_bias
Where did you read this? This sounds like it could be harmful misinformation spread to encourage hate towards Jewish people,Religion,religion_bias
"There's a blog that posts a lot about it, you should check it out, it's insane what's going on...",Religion,religion_bias
"Be careful when getting your news from 'blogs', they can be very unreliable, and are somethings just one persons opinions or theories, some of which are not backed up by evidence!",Religion,religion_bias
"Have you heard about all the benefits migrants get??? 4 star hotels, hot meals, free prescriptions, all while the British public are given NOTHING. This is so unfair, what happened to helping your own first?",Country,country_bias
"Migrants actually don't get given a lot by the government, and asylum support benefits are much much lower than universal credit given to British citizens. They have to be put in hotels temporarily whilst they are processed.",Country,country_bias
"I don't know, looks like they're given everything on a plate...",Country,country_bias
"It's actually very tough surviving as a new migrant in the UK, especially if you are seeking asylum, living on Â£30-40 a week for all expenses, when the base rate for those on universal credit is around Â£110.",Country,country_bias
"Wow that's actually not a lot, but what about the other stuff, free healthcare and stuff when they've never paid in in their lives?",Country,country_bias
"A lot of migrants really want to contribute to our society, so they will pay into public funds as they start earning here, or might become job creators by starting businesses.",Country,country_bias
Just seen that a migrant family (Muslim of course) have been given a house worth 1 MILLION by the government because they have so many kids. FFS we can't keep paying for these people to live in luxury!!,Country,country_bias
"Knowing the way social housing works, that doesn't sound true, do you have a link to the article? I wonder if it's reliable...",Country,country_bias
"Yes here, makes me so angry that they just come over here expecting to be given everything and not work for it.",Country,country_bias
"This is fake news! This site is known to be a very biased and unreliable source. If you do a reverse image search on the picture of the family used, they are a stock photo! Don't believe everything you read.",Country,country_bias
Just seen a video on facebook about 'drag queen story time' where men dressed as women indoctrinate kids into thinking this is 'normal'. What is the world coming to?,Gender,gender_bias
"Drag queen story time is not trying to indoctrinate kids with anything, it's just a fun event and the kids like the drag queens because they're colourful and sparkly.",Gender,gender_bias
But showing kids this stuff? Is that safe? What are they going to grow up thinking?,Gender,gender_bias
"They'll probably grow up with a more open mind towards gender expression in all it's forms, and I don't think that's a bad thing!",Gender,gender_bias
4 million people waiting for NHS treatments but we can still afford to spend 2 BILLION on health tourism for people who have paid nothing into the NHS...,Country,country_bias
"Health tourism actually only makes up 0.3% of the NHS budget, stop scapegoating migrants for the state of the NHS, when the real problem is that it has been critically underfunded for years.",Country,country_bias
What about all the migrants that come here and stay? Using our NHS for years whilst probably sponging even more off our government in benefits.,Country,country_bias
"Actually, migrants with leave to remain in the UK have to pay a health surcharge of around Â£300 towards the NHS, so they don't pay in nothing, they contribute.",Country,country_bias
"All these asylum seekers coming here and expecting benefits, not wanting to work. Why are we letting in such lazy people?",Country,country_bias
"Actually, a lot of asylum seekers really want to work, but it's illegal for them to do so whilst their claim is being processed. They are only allowed to live on asylum support in this time.",Country,country_bias
"Sounds like a cushy life, not being allowed to work and having to just lay about all day getting benefits.",Country,country_bias
"Asylum support is a very small amount of money to live on and many really want to work. Some take cash in hand work but this can often be underpaid and exploitative because it's illegal, and if it's found they have been working their claim can be rejected.",Country,country_bias
It's a disgrace that we have so many homeless veterans but we give free houses and stays in 4 star hotels to migrants who've just arrived here. They should go back where they came from.,Country,country_bias
"It's definitely a disgrace that in such a rich country we leave homeless people on the streets, especially when there's actually enough housing for everyone it's just not distributed properly. Migrants don't have an easy time either though, and it's not their fault that the government ignores homelessness as an issue.",Country,country_bias
But shouldn't we be putting our homeless veterans in the hotels and houses that migrants get? That makes a lot more sense to me,Country,country_bias
"No, because there actually is enough housing for everyone, it's just distributed unevenly. The government has decimated it's supply of social housing over the last few decades, and many cities are filled with overpriced unsold flats. If we could repurpose some of these builds, or if they could be let out at a more affordable rate, we wouldn't have this problem.",Country,country_bias
"We have a shortage of housing and yet we're still giving migrants free flats, houses, or putting them up in fancy hotels. Why does our government bend over backwards to accommodate people who have never contributed anything to this country?",Country,country_bias
"We don't actually have a shortage of housing, there are estimated to be around 600,000 empty homes. Also, the housing that migrants often get allocated is very low quality, sometimes to the point that it can be dangerous to people's health.",Country,country_bias
If there are so many empty homes how come British people have to wait so long to get a house?,Country,country_bias
The government has decimated it's supply of social housing over the last few decades with policies such as the 'right to buy' scheme. It should invest in it so that British people and migrants can all access affordable housing!,Country,country_bias
"Migrants coming here for health tourism are bankrupting our NHS, how come we just keep letting them come over? They should be refused from hospitals if they can't prove they are citizens here.",Country,country_bias
"The point of the NHS is that it's for everyone, free at the point of use. To start checking where someone is from and then possibly refuse them service because of it goes against everything the NHS was built on.",Country,country_bias
What about the huge cost of it though? We need to stamp out health tourism,Country,country_bias
"Actually, heath tourism makes up about 0.3% of the total NHS budget, so whilst some people might exploit it, it's not a big problem. A bigger problem is how underfunded the NHS is and how it's staff's wages haven't risen for years!",Country,country_bias
"We need to put a stop to these migrants coming here over the channel in dinghies, they just come here so they can claim asylum support and live an easy life, sponging off the British government whilst we all pay for them.",Country,country_bias
Most asylum seekers really want to work but they're not allowed to unless their claim is accepted and they gain refugee status.,Country,country_bias
Are you sure? If they're getting benefits for free why would they?,Country,country_bias
"Because asylum support is less than Â£40 a week, for everything, which a lot of people would struggle to live on. They also want to integrate into society and become part of their communities, and working can be a good way to do this, but they're not allowed!",Country,country_bias
"These migrants that come over and work for cash in hand, undercutting whatever Brits will work for, are harming our industries. It's so hard to get work now because there'll always be some Eastern European who'll do it for cheaper!",Country,country_bias
Surely the problem here is not the migrants trying to make a living but the exploitative employers who are hiring people for less than minimum wage and underpaying them?,Country,country_bias
"I guess so, but it means they always get picked for jobs because they always go with who can do it cheapest",Country,country_bias
"This kind of employment causes lots of problems for migrants too though, because there's no accountability they sometimes don't get paid at all, or will end up working for next to nothing or a meal instead of real pay. Maybe migrant and British workers need to come together to take a stand against exploitative employers?",Country,country_bias
"immigrants are pushing our school system to it's limits! More and more pupils from non-white backgrounds whilst the white population stays stagnant, and spending per pupil has gone down. They need to stop taking up resources for British people!",Country,country_bias
"I hardly think the fact immigrants have children is the reason why the education system is under pressure, maybe the government needs to fund it better? It seems like a stretch to say that pupil spending going down is due to migration.",Country,country_bias
"Well they're having more kids per family than white British families are, that means they're sending more kids into our schools.",Country,country_bias
"I think you're trying to make an issue out of something that's not a problem. People have children, the children go to school, it doesn't matter if they're white or not, or British or not.",Country,country_bias
"Makes me laugh when women moan about not being paid as much as men, maybe thatâ€™s because you should be at home cleaning and child rearing?",Gender,gender_bias
Women have proven to be just as proficient as men in paid employment and should be paid equally to reflect this. Your attitudes are stale and outdated.,Gender,gender_bias
Itâ€™s not in their nature to excel in the skills men are better at.,Gender,gender_bias
"Maybe the skills youâ€™re talking about donâ€™t come more naturally to men, maybe itâ€™s because men are socialised to value things like strength and logic, whilst women are taught to care more about things like their appearance.",Gender,gender_bias
Allowing women to vote is one of the worst things to happen to our society. They can't use logic like men can to make decisions about things like politics.,Gender,gender_bias
Women fought hard for their right to vote and deserve to have a say about who's running the country.,Gender,gender_bias
Their brains can't fully comprehend the pros and cons of different parties in an election,Gender,gender_bias
"I'd strongly disagree with that, if you hold the belief that women can't think for themselves like men do, I suggest you get more women in your life because you obviously don't see them as people and need to understand that they're your equals!",Gender,gender_bias
Shouted across the road to complement a bird the other day and she told be to f*** off. You can't say anything anymore without it being seen as 'sexist'! PC gone mad.,Gender,gender_bias
"If you want to complement someone, you can approach them and politely talk to them, shouting at a woman across the road is cat calling and might have made her feel unsafe in public!",Gender,gender_bias
"It's a complement though, she's not 'unsafe' around me.",Gender,gender_bias
"What do you mean by that? Migrants are more likely to be business owners and create jobs than the native population, thatâ€™s good for our communities!",Country,country_bias
"The neighbourhoods they live in always get run down, vandalised, have no investment and are dangerous.",Country,country_bias
"Maybe that has more to do with those areas being poorer areas that don't receive as much investment from the council, and have less youth services? Migrants are more likely to live in poverty, so are more likely to live in neighbourhoods like this.",Country,country_bias
Another machete attack. Both suspects were of immigrant descent. Is this what liberals call cultural enrichment?,Country,country_bias
We all know violent crime and knife crime is increasing across communities. This is a terrible criminal act but we also know those criminals do not represent a whole community.,Country,country_bias
So you just want to ignore that it's another attack by immigrants? These people are a danger to our country.,Country,country_bias
"I'm not ignoring it, just saying that not all violent incidents are committed by migrants, and these people are not representative of migrants as a whole. The majority of people who migrate here don't commit crimes like this.",Country,country_bias
Another child gang raped by savage migrants. Multiculturalism has failed.,Country,country_bias
Sexual assault is always shocking and children need to be protected from abuse but why is the nationality of the perpetrators relevant unless you're only sharing this news to push a narrative?,Country,country_bias
And what narrative would that be? I'm taking a stand against what these scumbags are doing to our children and girls.,Country,country_bias
"If you're passionate about stopping child abuse and sexual abuse that's great, but that means tackling all abuse, not just when it's committed by people of a specific nationality.",Country,country_bias
But they're the reason we have a rape epidemic in Europe.,Country,country_bias
"No, some incidents are committed by migrants, but this isn't disproportionate to the amount of incidents committed by native citizens. Also, we can never know the true scale of sexual abuse because most victims don't report it. This means what you see in the media about this is skewed to what is 'sensationalist', like headlines about migrants.",Country,country_bias
Calling criminals entering our country 'undocumented migrants' is a little bit like calling drugs 'undocumented drugs'. Just avoids using the words illegal and smugglers.,Country,country_bias
"They are people nonetheless, and many are coming here to seek asylum because they are fleeing war or persecution. This isn't illegal.",Country,country_bias
"They are illegal! They have to seek refuge in the first safe country they set foot in, so why are they all the way over on this side of Europe when they've come from the middle east?",Country,country_bias
"No, that's false. The 1951 refugee convention states that they can seek asylum in any country, not the first they pass through. Also many refugees do stay in the first country they get to, that's why Turkey has such a high refugee population. Some just travel further because those neighbouring countries can't take everybody.",Country,country_bias
Women have every right to *protect* their rights from pro-trans activists. No-one has the right to call them 'TERFS' for doing so. Only women have vaginas. Only men have penises. Only women have periods. These are indisputable facts.,Gender,gender_bias
"You're completely ignoring the distinction between sex and gender. People of the female sex have a female reproductive system, but gender is about how you feel, how you identify, gender has nothing to do with your reproductive organs.",Gender,gender_bias
All you have done is to redefine the words sex and gender to suit your preferred narrative. Feelings are a separate issue.,Gender,gender_bias
"And how do you define the words sex and gender? They are two distinct concepts, not synonyms of each other.",Gender,gender_bias
"You are entitled to your opinion of course, but your comments are not factual, merely your opinion. Trans activism is warping your idea of gender...",Gender,gender_bias
"Literally google the definition of gender as opposed to sex, I'm begging you educate yourself.",Gender,gender_bias
"Terms like 'non-binary' are modern, attention-seeking, & anti-scientific. They want to erase the reality that women are women and men are men, to undermine the rights of REAL women.",Gender,gender_bias
"Non-binary might be a relatively new word in the public lexicon but people who don't fit into either male or female binary gender have always existed. It's not anti-scientific, it regards gender not sex.",Gender,gender_bias
A man can dress up as a woman but he'll always be a man. What is the point of 'non-binary' anyway? What does it even mean? People think they can call anything a new 'gender' nowadays.,Gender,gender_bias
"Non-binary means existing outside of the gender binary. For some people this means feeling feminine and masculine, sometimes one more than the other. For other people it means not feeling gendered, not identifying with either being a man or a woman. When you see gender as a social construct that encompasses femininity and masculinity this makes a lot more sense.",Gender,gender_bias
"That sounds like some woke bullshit, you can't just decide that you want to be a different gender everyday. Gender isn't a social construct, it's very real, we have men and women and that's it.",Gender,gender_bias
"Gender is very much a social construct, if you look up the definition of gender it means the social and cultural roles associated with being a man or woman. It doesn't have to align with your biological sex, and because it's just a concept some people like non-binary people do not feel the need to put themselves in a box of masculine or feminine with it!",Gender,gender_bias
The trans agenda want to ignore the biological reality of being a woman. You can't just call yourself a woman and expect everyone to believe you are one when you are clearly a man! It's PC gone mad.,Gender,gender_bias
"There is a difference between sex and gender. Trans people are not trying to ignore biological reality, some people know they are a woman, do not feel like they are a man in anyway, but don't have a female reproductive system. This is the difference between gender and sex, gender is who you feel you are, sex is just the biological aspect, and they don't always match up.",Gender,gender_bias
That's bollocks. So biological facts are only valid depending on how you 'feel'? How do you know if you 'feel' like a woman?,Gender,gender_bias
"Well do you feel like you are a woman, biology aside? Do you feel like being a woman is part of your identity and that it shapes how you interact with society and think about yourself?",Gender,gender_bias
"Yes because I am a woman, biologically female.",Gender,gender_bias
"Okay so imagine still feeling like that, identity-wise, but in a different body. That's it. That's all you've got to understand.",Gender,gender_bias
"The trans militia say they're fighting for 'rights' but then insist on pushing ideas that make women unsafe, like allowing men to use women's toilets without question. What is this madness and why are we accepting it??",Gender,gender_bias
Nobody is asking for that. The point people are making is that trans women should be able to feel safe using womens toilets because they are in fact women. If they were to use mens toilets they would be put in an unsafe situation.,Gender,gender_bias
But how many of these 'trans women' are just men dressed as women who are pretending to be trans to gain access to spaces like womens toilets and assault women?,Gender,gender_bias
"None because if they're trans women, they are trans women, not men. If men wanted to gain access to womens spaces to assault women they would just do that, they wouldn't pretend to be a trans woman to do so, since anyone can walk into any toilet.",Gender,gender_bias
Trans women being allowed to use women's shelters just sounds like a way to justify letting the men who abuse women into their spaces to abuse them again.,Gender,gender_bias
"That's not what it means at all. The trans women who would use womens shelter services are women who will have faced abuse of some kind, just like the other women there.",Gender,gender_bias
How do we know none of them will be abusive once they're in there though?,Gender,gender_bias
"How do you know if anybody in a shelter will be abusive to anyone else in there? Them being trans has no bearing on the issue, since they're not men, they're trans women. Trans women are also very likely to face abuse or violence in their lifetime so it's important they have services they can access for support.",Gender,gender_bias
They want us to believe that tricking kids into thinking they're transgender is normal. That giving kids hormones that permanently mess with their development is normal. We can't let this happen right before our eyes.,Gender,gender_bias
"No one is forcing kids to transition, if a child feels like they are transgender then actually being able to medically transition with hormones is not a decision ever taken lightly, and it's a long and stressful process involving consultation from many medical and psychological professionals.",Gender,gender_bias
Why are so many more kids transitioning then than they used to? It used to be a small minority and now it's too many kids. Some are being coerced.,Gender,gender_bias
"No, it's just more accessible now, and we talk about gender more openly. There have always been people who have felt like they're in the wrong body or are a gender that's different than their sex, but many have only been able to come out much later in life or sometimes never, because of transphobia and the violence that comes with it.",Gender,gender_bias
"The trans agenda are anti-science, they donâ€™t listen to logic and facts. Ignoring the biological reality of sex is pure delusion.",Gender,gender_bias
"There is no â€˜agendaâ€™, and they are not â€˜anti-scienceâ€™, they just understand the difference between sex and gender.",Gender,gender_bias
Their agenda is being pushed on us through the media and cancelling anyone who criticises them. And they canâ€™t seem to grasp that thereâ€™s just 2 sexes.,Gender,gender_bias
"Mainstream media is actually filled with stories which normalise seeing trans peoples existence as something to debate. Itâ€™s not up for debate, they exist.",Gender,gender_bias
They might exist but they are delusional and seem to make up new genders every day. There are men and women and thatâ€™s it.,Gender,gender_bias
"Gender is a social construct so it can be a broad spectrum, and sex isnâ€™t as binary as many people believe either, for example there are intersex people and people with different hormone levels or reproductive organs.",Gender,gender_bias
How are our people meant to get jobs when migrants are coming here and depressing wages by taking on jobs for less than minimum wage?,Country,country_bias
This does happen but are the migrants to blame? Maybe we need to turn our focus to the employers who are exploiting people to make more profit for themselves.,Country,country_bias
"True, but often the employers are migrants too in the sort of industries these jobs are in.",Country,country_bias
"Thatâ€™s a big assumption to make, there are plenty of non-migrant employers who do this too.",Country,country_bias
Another mosque smashed up. Iâ€™m beginning to wonder whether the fact we have had diversity and multiculturalism forced on us without our consent has anything to do with this?,Religion,religion_bias
So youâ€™re blaming this hate crime on the fact that Muslims... exist?,Religion,religion_bias
"Making us accept multiculturalism without our consent has made people angry, they are taking out their frustration.",Religion,religion_bias
"I donâ€™t know what you mean by â€˜without our consentâ€™ because multiculturalism is a broad and vague concept, not one policy the government could ask people about. But still, no one deserves to be targeted like this, everyone should feel safe in their own community and place of worship.",Religion,religion_bias
"Just seen another story about a woman being asked to cover up. Soon we are all going to be forced to wear a hijab, other clothes will be considered offensive and inappropriate.",Religion,religion_bias
Thereâ€™s nothing to suggest she was asked to cover up by a Muslim. Stop co-opting news stories unrelated to Islam to fuel your fearmongering.,Religion,religion_bias
I think that assuming it was a Muslim isnâ€™t such a wild thing to assume. Theyâ€™d have us all in burqas if they could.,Religion,religion_bias
"No they wouldnâ€™t. Muslims just want to be able to wear what they want, in line with what they believe or feel comfortable in, they donâ€™t care what anyone else is wearing!",Religion,religion_bias
"Most people donâ€™t have a clue whatâ€™s going on in mosques across this country. Itâ€™s diabolical that they are not regulated, theyâ€™re just free to do as they please.",Religion,religion_bias
What regulation would you suggest? And for what reason?,Religion,religion_bias
"Theyâ€™re not allowed to take sniffer dogs in there, who knows what could be being plotted in some of the more extreme ones.",Religion,religion_bias
"Itâ€™s a bit of an unfair generalisation to suggest criminal or terrorist activity is being planned in lots of mosques. Yes, there have been instances of this, but to put all mosques under surveillance is unnecessary and hostile.",Religion,religion_bias
So youâ€™d rather they are allowed to plot the next big terror attack undisturbed?,Religion,religion_bias
"No, Iâ€™m just saying there is extremism in all religions and ideologies, to only check mosques for this is discriminatory. The vast majority of Muslims condemn this activity too.",Religion,religion_bias
"Just seen that Muslims are banning people from walking dogs in Muslim areas, this is ridiculous! They hate our culture, even our pets.",Religion,religion_bias
"That sounds fake, where did you see this? Iâ€™m sure they really donâ€™t care.",Religion,religion_bias
"Thereâ€™s an article about it on this site. Dogs are haram in Islam, they want to take away our pets!",Religion,religion_bias
"There is another website that explains that this was a hoax, no Muslims ever said this, it was intended to stir up hate against Muslims! It seems like it has worked unfortunately.",Religion,religion_bias
They want white Europeans to feel guilty for climate change whilst ignoring the fact that Asians and Africans are responsible for over 90% of the pollution in our oceans.,Country,country_bias
Do you mean to plastic pollution that Western countries export to them? We literally send our rubbish to those countries to lie in scrap heaps.,Country,country_bias
"Not just that though, their manufacturing industry churns out co2 and chemicals. Factories in China are a big contributor, but itâ€™s Europeans who are told to change their lifestyles.",Country,country_bias
"Thatâ€™s because most of those factories are manufacturing goods to be sold here in Europe. We live in a global economy, and we are all responsible for cutting emissions but Europeans consume a lot more than the average citizen in African and Asian nations.",Country,country_bias
Allowing children at Pride parades is sick. Itâ€™s just another way to indoctrinate them into this perverse lifestyle.,Gender,gender_bias
I think itâ€™s nice that more parents are open minded now. Taking kids to pride is a great way to let them know they will still be loved and accepted if they do ever realise they are queer.,Gender,gender_bias
They wouldnâ€™t be thinking they were gay if they werenâ€™t exposed to this stuff! Itâ€™s damaging.,Gender,gender_bias
Thatâ€™s obviously not how sexuality works. Look at the amount of LGBT+ people who come from backgrounds where they werenâ€™t allowed to be gay. If someone is gay that has nothing to do with what theyâ€™ve been â€˜exposedâ€™ to!,Gender,gender_bias
Dressing children up in drag at pride parades is so perverse. Theyâ€™re not even trying to hide their sexualisation of kids at this point.,Gender,gender_bias
Kids in drag doesnâ€™t equate to the lgbt community sexualising children. Why did you make that link?,Gender,gender_bias
"Drag is very sexual, youâ€™ve got boys wearing heels and makeup, itâ€™s bound to mess with them.",Gender,gender_bias
"If there are kids in drag at pride itâ€™s probably because they wanted to dress up. Kids playing dress up is nothing new, and isnâ€™t sexual!",Gender,gender_bias
Allowing kids to go to pride is the start of them being pushed down the trans pipeline.,Gender,gender_bias
What do you mean by the â€˜trans pipelineâ€™?,Gender,gender_bias
They indoctrinate these kids into thinking they are trans by showing them drag queens and making them think men dressing up as women is normal.,Gender,gender_bias
"I donâ€™t think a child attending pride with their family is going to make them trans, thatâ€™s a big leap to make. By that logic, theyâ€™re exposed to lots of non-trans people so that should influence them not to!",Gender,gender_bias
"Muslims will cry wolf about so called islamophobia. We all know anti Muslim abuse is a thing of the past, everyone is afraid of being labelled racist or offensive now so they give Muslims everything they demand.",Religion,religion_bias
"Thereâ€™s still lots of Islamophobia. You only have to look at the news to see the amount of violent and threatening incidents that happen, targeting Muslims.",Religion,religion_bias
"Okay but thereâ€™s also lots of attacks by Muslims. Lots of them donâ€™t reach the papers, I wonder why...",Religion,religion_bias
"On the contrary I see a lot of news about attacks by Muslims, because the media disproportionately reports these attacks, and makes a point of announcing the suspects religion. I never see them do this when the attacker is a Christian or an atheist. I wonder why...",Religion,religion_bias
"Muslims should be made to assimilate or be deported! They donâ€™t recognise man made laws, they will only follow their prophets teachings.",Religion,religion_bias
"No they shouldnâ€™t. Part of sharia law is to respect the law of the land youâ€™re in, so Muslims do follow the law. Also, many Muslims are British citizens, where would they be deported to?",Religion,religion_bias
They should be deported back to whatever Islamic country theyâ€™re really from.,Religion,religion_bias
Theyâ€™re British so theyâ€™re â€˜reallyâ€™ from the UK. Where do you deport a British citizen to?,Religion,religion_bias
Population of India,Country,country_bias
This is such a silly argument to make. Obviously somebody who is Indian wouldnâ€™t be an ethnic minority in India. That has no bearing on how many people from India are in the UK.,Country,country_bias
"But thereâ€™s so many of them, if even a small percentage come here there could be more brown faces than white and we would become a minority.",Country,country_bias
"Okay but white people are still very much the majority in the UK so thatâ€™s not happening, so what point are you trying to make?",Country,country_bias
Jews across the world know the aims of Zionists are world dominance and controlling the worlds resources. These aims cannot be achieved without eliminating all other religions through spreading atheism and liberalism.,Religion,religion_bias
This isnâ€™t true and being Jewish is not the same as being a Zionist! What makes you think there is any plot for â€˜world dominanceâ€™?,Religion,religion_bias
"Thatâ€™s the aim of Zionism, Jewish dominance.",Religion,religion_bias
"Zionists believe in there being a Jewish homeland, not in â€˜Jewish dominanceâ€™. Not all Jewish people are Zionists though, so donâ€™t conflate the two.",Religion,religion_bias
"Why wouldnâ€™t all Jews be Zionists? Surely any religion wants to grow, spread, dominate.",Religion,religion_bias
"By that logic are Christians, Muslims, Hindus etc all looking to dominate the world too? No. Jewish people just want to be able to live without facing anti-semitism.",Religion,religion_bias
"Mosques being vandalised, churches being burned down, Muslims and Christians are blaming each other. I wonder what group would want to turn the goyim against each otherâ€¦",Religion,religion_bias
"If youâ€™re insinuating Jewish people are behind these attacks, thatâ€™s a big assumption to make without any evidence.",Religion,religion_bias
They always are. Theyâ€™ve been trying to stir up unrest between Muslims and Christians for centuries.,Religion,religion_bias
